transaction_id,transaction_date,city,product_category,units_sold,revenue,customer_satisfaction
TXN-52179,2026-06-07,Singapore,Fashion,4,293.58,5
TXN-52180,2026-06-08,San Francisco,Electronics,4,1125.22,4
TXN-52181,2026-06-08,Tokyo,Home & Kitchen,4,367.94,3
TXN-52182,2026-06-08,New York,Fashion,2,150.02,5
TXN-52183,2026-06-08,Berlin,Electronics,4,1051.15,5
TXN-52184,2026-06-08,London,Home & Kitchen,3,294.71,4
TXN-52185,2026-06-08,Berlin,Groceries,1,33.3,3
TXN-52186,2026-06-08,San Francisco,Home & Kitchen,3,232.49,3
TXN-52187,2026-06-08,San Francisco,Groceries,3,122.01,3
TXN-52188,2026-06-08,San Francisco,Fashion,5,327.2,5
TXN-52189,2026-06-08,Singapore,Groceries,5,208.54,4
TXN-52190,2026-06-08,Singapore,Electronics,5,1224.01,3
TXN-52191,2026-06-08,Berlin,Books,3,59.84,3
TXN-52192,2026-06-08,London,Electronics,2,559.57,4
TXN-52193,2026-06-08,London,Fashion,1,74.29,5
TXN-52194,2026-06-08,Singapore,Electronics,4,1183.7,4
TXN-52195,2026-06-08,Berlin,Home & Kitchen,2,194.66,3
TXN-52196,2026-06-09,San Francisco,Groceries,5,190.56,4
TXN-52197,2026-06-09,Tokyo,Fashion,2,156.65,4
TXN-52198,2026-06-09,San Francisco,Groceries,4,129.94,3
TXN-52199,2026-06-09,San Francisco,Books,2,38.27,4
TXN-52200,2026-06-09,Singapore,Fashion,3,190.33,3
TXN-52201,2026-06-09,Tokyo,Fashion,5,334.72,3
TXN-52202,2026-06-09,Tokyo,Electronics,2,518.25,5
TXN-52203,2026-06-09,New York,Books,5,94.12,3
TXN-52204,2026-06-09,New York,Home & Kitchen,4,345.17,3
TXN-52205,2026-06-09,Singapore,Electronics,1,234.91,3
TXN-52206,2026-06-09,San Francisco,Groceries,5,158.21,3
TXN-52207,2026-06-09,Berlin,Electronics,3,866.86,3
TXN-52208,2026-06-09,San Francisco,Fashion,4,315.81,4
TXN-52209,2026-06-10,London,Groceries,4,132.49,3
TXN-52210,2026-06-10,Singapore,Home & Kitchen,3,277.5,3
TXN-52211,2026-06-10,New York,Electronics,1,265.85,3
TXN-52212,2026-06-10,Tokyo,Home & Kitchen,2,153.06,3
TXN-52213,2026-06-10,San Francisco,Electronics,4,1015.61,4
TXN-52214,2026-06-10,San Francisco,Groceries,4,154.84,5
TXN-52215,2026-06-10,Tokyo,Electronics,2,598.62,3
TXN-52216,2026-06-10,London,Electronics,3,692.17,4
TXN-52217,2026-06-10,London,Electronics,1,292.17,5
TXN-52218,2026-06-10,San Francisco,Fashion,4,296.56,5
TXN-52219,2026-06-11,San Francisco,Books,3,65.25,4
TXN-52220,2026-06-11,New York,Groceries,3,123.36,5
TXN-52221,2026-06-11,London,Groceries,1,39.78,3
TXN-52222,2026-06-11,London,Fashion,2,142.41,5
TXN-52223,2026-06-11,New York,Books,1,21.47,5
TXN-52224,2026-06-11,San Francisco,Groceries,1,34.89,3
TXN-52225,2026-06-11,Tokyo,Fashion,3,209.12,4
TXN-52226,2026-06-11,Singapore,Books,4,86.44,5
TXN-52227,2026-06-11,San Francisco,Groceries,2,71.05,5
TXN-52228,2026-06-11,Berlin,Books,5,104.78,5
TXN-52229,2026-06-12,New York,Books,5,111.45,5
TXN-52230,2026-06-12,Singapore,Home & Kitchen,2,188.86,3
TXN-52231,2026-06-12,New York,Groceries,2,83.87,3
TXN-52232,2026-06-12,Berlin,Groceries,4,166.22,3
TXN-52233,2026-06-12,London,Electronics,3,865.97,3
TXN-52234,2026-06-12,Tokyo,Groceries,2,80.54,5
TXN-52235,2026-06-12,San Francisco,Books,2,45.93,3
TXN-52236,2026-06-12,New York,Fashion,2,141.85,3
TXN-52237,2026-06-12,London,Books,1,22.21,5
TXN-52238,2026-06-12,New York,Home & Kitchen,4,391.42,3
TXN-52239,2026-06-12,San Francisco,Electronics,3,706.79,3
TXN-52240,2026-06-13,Berlin,Electronics,4,944.92,3
TXN-52241,2026-06-13,Singapore,Books,2,44.98,5
TXN-52242,2026-06-13,Tokyo,Groceries,4,156.35,4
TXN-52243,2026-06-13,London,Electronics,1,236.69,5
TXN-52244,2026-06-13,Berlin,Electronics,2,525.49,3
TXN-52245,2026-06-13,Tokyo,Books,4,85.3,4
TXN-52246,2026-06-13,Berlin,Home & Kitchen,3,283.77,4
TXN-52247,2026-06-13,London,Fashion,1,73.95,3
TXN-52248,2026-06-13,Tokyo,Fashion,5,320.88,4
TXN-52249,2026-06-14,Berlin,Home & Kitchen,1,97.32,4
TXN-52250,2026-06-14,London,Books,4,91.85,3
TXN-52251,2026-06-14,London,Electronics,4,958.42,3
TXN-52252,2026-06-14,New York,Electronics,3,810.72,4
TXN-52253,2026-06-14,San Francisco,Electronics,3,711.62,3
TXN-52254,2026-06-14,San Francisco,Electronics,5,1129.12,4
TXN-52255,2026-06-14,Berlin,Fashion,2,152.81,3
TXN-52256,2026-06-14,London,Fashion,1,83.51,5
TXN-52257,2026-06-14,Berlin,Electronics,4,913.7,4
TXN-52258,2026-06-14,London,Electronics,1,298.54,4
TXN-52259,2026-06-15,San Francisco,Home & Kitchen,3,287.02,5
TXN-52260,2026-06-15,San Francisco,Groceries,1,34.98,5
TXN-52261,2026-06-15,New York,Home & Kitchen,5,485.46,3
TXN-52262,2026-06-15,Berlin,Electronics,4,1043.09,3
TXN-52263,2026-06-15,San Francisco,Groceries,2,77.33,3
TXN-52264,2026-06-15,Singapore,Electronics,2,582.66,5
TXN-52265,2026-06-15,Singapore,Fashion,2,167.72,5
TXN-52266,2026-06-15,Singapore,Home & Kitchen,5,465.55,4
TXN-52267,2026-06-15,San Francisco,Books,3,59.24,5
TXN-52268,2026-06-15,New York,Books,4,77.74,5
TXN-52269,2026-06-15,New York,Home & Kitchen,2,181.91,4
TXN-52270,2026-06-15,New York,Electronics,2,564.95,4
TXN-52271,2026-06-15,New York,Home & Kitchen,4,315.6,4
TXN-52272,2026-06-15,London,Fashion,2,128.86,5
TXN-52273,2026-06-16,New York,Groceries,1,33.38,4
TXN-52274,2026-06-16,Tokyo,Groceries,3,118.54,4
TXN-52275,2026-06-16,New York,Fashion,5,366.27,4
TXN-52276,2026-06-16,Tokyo,Groceries,4,161.99,5
TXN-52277,2026-06-16,Tokyo,Fashion,3,221.29,5
TXN-52278,2026-06-16,London,Groceries,1,38.66,5
TXN-52279,2026-06-16,London,Books,1,21.72,5
TXN-52280,2026-06-16,Singapore,Electronics,2,554.96,5
TXN-52281,2026-06-16,San Francisco,Electronics,1,246.8,3
TXN-52282,2026-06-16,Tokyo,Home & Kitchen,1,82.19,4
TXN-52283,2026-06-16,London,Electronics,4,1040.55,5
TXN-52284,2026-06-16,New York,Books,1,19.08,3
TXN-52285,2026-06-16,Tokyo,Books,2,40.82,3
TXN-52286,2026-06-17,Berlin,Groceries,4,134.93,5
TXN-52287,2026-06-17,New York,Books,3,62.18,5
TXN-52288,2026-06-17,Tokyo,Fashion,2,152.89,4
TXN-52289,2026-06-17,New York,Home & Kitchen,5,481.21,3
TXN-52290,2026-06-17,Tokyo,Groceries,4,134.96,3
TXN-52291,2026-06-17,Singapore,Electronics,4,980.95,5
TXN-52292,2026-06-17,New York,Fashion,2,128.91,4
TXN-52293,2026-06-17,London,Electronics,4,1161.39,5
TXN-52294,2026-06-17,Singapore,Fashion,3,200.6,3
TXN-52295,2026-06-17,Tokyo,Electronics,3,891.76,4
TXN-52296,2026-06-17,San Francisco,Fashion,3,248.34,4
TXN-52297,2026-06-17,Berlin,Books,2,47.59,4
TXN-52298,2026-06-17,Singapore,Groceries,5,177.93,3
TXN-52299,2026-06-18,San Francisco,Home & Kitchen,1,94.93,5
TXN-52300,2026-06-18,San Francisco,Home & Kitchen,3,280.3,5
TXN-52301,2026-06-18,New York,Groceries,2,81.83,3
TXN-52302,2026-06-18,London,Books,1,22.75,5
TXN-52303,2026-06-18,London,Books,5,111.67,4
TXN-52304,2026-06-18,Singapore,Fashion,4,305.67,5
TXN-52305,2026-06-18,New York,Electronics,2,561.86,3
TXN-52306,2026-06-18,Singapore,Books,5,113.23,5
TXN-52307,2026-06-18,San Francisco,Books,3,57.78,3
TXN-52308,2026-06-18,New York,Home & Kitchen,3,291.75,3
TXN-52309,2026-06-18,London,Groceries,5,200.5,3
TXN-52310,2026-06-18,Singapore,Books,4,81.94,4
TXN-52311,2026-06-18,Berlin,Groceries,4,147.97,4
TXN-52312,2026-06-18,San Francisco,Electronics,4,1028.52,3
TXN-52313,2026-06-18,Berlin,Home & Kitchen,2,180.68,4
TXN-52314,2026-06-18,Singapore,Groceries,4,152.63,5
TXN-52315,2026-06-19,New York,Electronics,1,231.72,3
TXN-52316,2026-06-19,Tokyo,Home & Kitchen,1,89.16,5
TXN-52317,2026-06-19,New York,Home & Kitchen,4,357.34,3
TXN-52318,2026-06-19,Tokyo,Groceries,2,67.68,4
TXN-52319,2026-06-19,Tokyo,Home & Kitchen,1,81.49,4
TXN-52320,2026-06-19,London,Electronics,4,1023.88,5
TXN-52321,2026-06-19,New York,Books,3,68.08,5
TXN-52322,2026-06-19,London,Groceries,3,104.18,4
TXN-52323,2026-06-19,New York,Fashion,4,254.74,3
TXN-52324,2026-06-19,London,Fashion,5,401.1,5
TXN-52325,2026-06-19,London,Groceries,2,83.14,4
TXN-52326,2026-06-19,Berlin,Fashion,4,268.18,5
TXN-52327,2026-06-19,New York,Books,5,102.87,5
TXN-52328,2026-06-19,Singapore,Books,2,40.84,4
TXN-52329,2026-06-19,San Francisco,Home & Kitchen,4,329.56,5
TXN-52330,2026-06-19,Berlin,Fashion,1,76.26,4
TXN-52331,2026-06-19,Berlin,Groceries,2,82.92,3
TXN-52332,2026-06-20,New York,Electronics,4,903.46,5
TXN-52333,2026-06-20,New York,Fashion,5,389.3,3
TXN-52334,2026-06-20,Tokyo,Home & Kitchen,1,95.43,3
TXN-52335,2026-06-20,Singapore,Books,3,57.36,5
TXN-52336,2026-06-20,London,Fashion,2,148.49,3
TXN-52337,2026-06-20,London,Books,1,19.65,3
TXN-52338,2026-06-20,Singapore,Electronics,5,1450.1,3
TXN-52339,2026-06-20,Berlin,Books,1,18.64,4
TXN-52340,2026-06-20,San Francisco,Groceries,1,32.31,4
TXN-52341,2026-06-21,New York,Books,4,91.09,4
TXN-52342,2026-06-21,Tokyo,Electronics,1,240.77,4
TXN-52343,2026-06-21,London,Books,4,91.41,3
TXN-52344,2026-06-21,New York,Groceries,2,76.85,5
TXN-52345,2026-06-21,New York,Home & Kitchen,1,101.39,4
TXN-52346,2026-06-21,Berlin,Books,5,106.39,3
TXN-52347,2026-06-21,Singapore,Home & Kitchen,3,300.38,3
TXN-52348,2026-06-21,New York,Home & Kitchen,5,385.44,5
TXN-52349,2026-06-21,San Francisco,Fashion,3,196.23,3
TXN-52350,2026-06-21,London,Electronics,2,482.96,5
TXN-52351,2026-06-21,London,Fashion,3,219.34,3
TXN-52352,2026-06-22,Singapore,Home & Kitchen,3,265.23,4
TXN-52353,2026-06-22,Berlin,Books,4,94.14,4
TXN-52354,2026-06-22,San Francisco,Fashion,3,249.6,3
TXN-52355,2026-06-22,Berlin,Home & Kitchen,3,242.17,3
TXN-52356,2026-06-22,Tokyo,Books,4,82.17,5
TXN-52357,2026-06-22,London,Groceries,5,163.15,4
TXN-52358,2026-06-22,San Francisco,Books,5,100.59,5
TXN-52359,2026-06-22,Tokyo,Electronics,2,583.42,5
TXN-52360,2026-06-22,Berlin,Groceries,4,138.33,5
TXN-52361,2026-06-22,London,Home & Kitchen,4,309.05,3
TXN-52362,2026-06-22,Tokyo,Groceries,2,70.51,3
TXN-52363,2026-06-22,Singapore,Fashion,3,212.43,4
TXN-52364,2026-06-22,New York,Electronics,3,829.87,5
TXN-52365,2026-06-23,Tokyo,Fashion,5,398.5,3
TXN-52366,2026-06-23,New York,Home & Kitchen,4,334.93,3
TXN-52367,2026-06-23,San Francisco,Home & Kitchen,1,90.8,5
TXN-52368,2026-06-23,Singapore,Home & Kitchen,1,91.14,5
TXN-52369,2026-06-23,Singapore,Books,4,79.63,4
TXN-52370,2026-06-23,San Francisco,Fashion,1,79.86,4
TXN-52371,2026-06-23,London,Electronics,4,935.78,4
TXN-52372,2026-06-23,Berlin,Fashion,3,226.24,3
TXN-52373,2026-06-23,New York,Home & Kitchen,3,230.86,5
TXN-52374,2026-06-23,Tokyo,Electronics,3,704.49,4
TXN-52375,2026-06-23,Berlin,Electronics,5,1139.67,5
TXN-52376,2026-06-23,New York,Electronics,4,928.54,4
TXN-52377,2026-06-23,London,Groceries,3,118.24,4
TXN-52378,2026-06-24,London,Home & Kitchen,4,368.46,4
TXN-52379,2026-06-24,Singapore,Groceries,4,146.72,5
TXN-52380,2026-06-24,London,Electronics,5,1163.53,3
TXN-52381,2026-06-24,New York,Electronics,2,465.77,4
TXN-52382,2026-06-24,San Francisco,Books,2,37.06,5
TXN-52383,2026-06-24,Berlin,Groceries,1,41.31,3
TXN-52384,2026-06-24,New York,Groceries,1,32.0,4
TXN-52385,2026-06-24,London,Electronics,3,829.78,4
TXN-52386,2026-06-24,Singapore,Groceries,2,82.42,5
TXN-52387,2026-06-25,San Francisco,Electronics,3,868.93,5
TXN-52388,2026-06-25,Singapore,Books,4,88.04,5
TXN-52389,2026-06-25,San Francisco,Home & Kitchen,5,443.44,4
TXN-52390,2026-06-25,London,Groceries,4,135.48,4
TXN-52391,2026-06-25,Singapore,Groceries,1,35.21,3
TXN-52392,2026-06-25,Singapore,Fashion,1,64.58,4
TXN-52393,2026-06-25,San Francisco,Electronics,1,275.29,4
TXN-52394,2026-06-25,San Francisco,Books,4,74.51,3
TXN-52395,2026-06-25,Berlin,Home & Kitchen,5,491.95,4
TXN-52396,2026-06-25,Singapore,Books,2,46.17,3
TXN-52397,2026-06-25,San Francisco,Fashion,3,213.29,4
TXN-52398,2026-06-25,Berlin,Home & Kitchen,2,192.78,3
TXN-52399,2026-06-25,London,Electronics,4,949.26,4
TXN-52400,2026-06-25,Singapore,Home & Kitchen,1,80.26,3
TXN-52401,2026-06-25,San Francisco,Electronics,1,292.06,3
TXN-52402,2026-06-26,Tokyo,Electronics,5,1294.74,4
TXN-52403,2026-06-26,Berlin,Electronics,1,251.58,3
TXN-52404,2026-06-26,Tokyo,Fashion,5,360.24,4
TXN-52405,2026-06-26,Tokyo,Electronics,3,758.2,3
TXN-52406,2026-06-26,Singapore,Books,4,76.65,3
TXN-52407,2026-06-26,San Francisco,Books,5,98.28,5
TXN-52408,2026-06-26,Berlin,Books,4,74.62,3
TXN-52409,2026-06-26,New York,Fashion,2,130.84,3
TXN-52410,2026-06-26,London,Home & Kitchen,2,156.36,3
TXN-52411,2026-06-26,San Francisco,Groceries,5,194.22,4
TXN-52412,2026-06-26,Tokyo,Books,1,19.32,5
TXN-52413,2026-06-26,Tokyo,Groceries,2,66.59,3
TXN-52414,2026-06-27,Singapore,Groceries,5,172.62,3
TXN-52415,2026-06-27,San Francisco,Electronics,5,1465.42,5
TXN-52416,2026-06-27,Singapore,Books,3,69.35,5
TXN-52417,2026-06-27,San Francisco,Fashion,3,231.93,3
TXN-52418,2026-06-27,London,Fashion,4,263.91,3
TXN-52419,2026-06-27,Tokyo,Books,3,54.37,4
TXN-52420,2026-06-27,San Francisco,Electronics,1,269.55,4
TXN-52421,2026-06-27,New York,Home & Kitchen,4,395.07,4
TXN-52422,2026-06-27,New York,Electronics,1,267.55,4
TXN-52423,2026-06-27,Berlin,Fashion,5,332.57,3
TXN-52424,2026-06-27,New York,Electronics,3,855.88,4
TXN-52425,2026-06-27,Tokyo,Books,3,71.82,4
TXN-52426,2026-06-27,London,Books,3,62.26,4
TXN-52427,2026-06-28,Berlin,Groceries,5,182.93,4
TXN-52428,2026-06-28,Singapore,Home & Kitchen,1,80.27,4
TXN-52429,2026-06-28,Singapore,Fashion,2,141.0,3
TXN-52430,2026-06-28,Berlin,Fashion,4,282.19,5
TXN-52431,2026-06-28,San Francisco,Electronics,4,1091.62,4
TXN-52432,2026-06-28,Tokyo,Home & Kitchen,5,404.81,5
TXN-52433,2026-06-28,London,Groceries,4,150.74,4
TXN-52434,2026-06-28,San Francisco,Groceries,1,37.58,5
TXN-52435,2026-06-28,Berlin,Groceries,1,36.05,4
TXN-52436,2026-06-28,London,Home & Kitchen,3,237.93,3
TXN-52437,2026-06-28,Singapore,Books,2,41.6,3
TXN-52438,2026-06-28,London,Home & Kitchen,5,453.66,3
TXN-52439,2026-06-29,London,Books,1,22.8,3
TXN-52440,2026-06-29,New York,Books,2,39.4,5
TXN-52441,2026-06-29,New York,Electronics,4,991.75,4
TXN-52442,2026-06-29,Singapore,Groceries,1,32.02,3
TXN-52443,2026-06-29,London,Groceries,5,192.43,5
TXN-52444,2026-06-29,New York,Fashion,3,197.99,5
TXN-52445,2026-06-29,Tokyo,Fashion,5,411.42,4
TXN-52446,2026-06-29,New York,Fashion,4,330.37,3
TXN-52447,2026-06-29,Tokyo,Books,4,95.21,3
TXN-52448,2026-06-29,London,Groceries,5,173.81,5
TXN-52449,2026-06-29,Singapore,Books,3,68.48,3
TXN-52450,2026-06-29,London,Fashion,2,143.49,3
TXN-52451,2026-06-30,New York,Groceries,3,112.35,5
TXN-52452,2026-06-30,Berlin,Books,2,40.51,4
TXN-52453,2026-06-30,San Francisco,Electronics,5,1290.71,4
TXN-52454,2026-06-30,Singapore,Home & Kitchen,3,265.33,4
TXN-52455,2026-06-30,Tokyo,Books,4,83.07,5
TXN-52456,2026-06-30,Tokyo,Electronics,1,281.69,5
TXN-52457,2026-06-30,San Francisco,Groceries,5,184.39,3
TXN-52458,2026-06-30,Berlin,Home & Kitchen,5,494.42,3
TXN-52459,2026-06-30,San Francisco,Books,4,88.08,4
TXN-52460,2026-06-30,Tokyo,Home & Kitchen,1,78.66,4
TXN-52461,2026-06-30,London,Electronics,5,1161.52,4
TXN-52462,2026-06-30,Tokyo,Home & Kitchen,3,295.62,3
TXN-52463,2026-07-01,Singapore,Home & Kitchen,5,476.77,3
TXN-52464,2026-07-01,Berlin,Fashion,2,149.61,4
TXN-52465,2026-07-01,San Francisco,Fashion,2,138.64,4
TXN-52466,2026-07-01,Tokyo,Electronics,5,1382.92,3
TXN-52467,2026-07-01,New York,Electronics,2,540.57,3
TXN-52468,2026-07-01,New York,Home & Kitchen,2,163.42,4
TXN-52469,2026-07-01,Berlin,Electronics,4,1017.21,3
TXN-52470,2026-07-01,Tokyo,Groceries,4,167.27,3
TXN-52471,2026-07-01,London,Home & Kitchen,5,469.37,5
TXN-52472,2026-07-01,New York,Home & Kitchen,4,320.92,3
TXN-52473,2026-07-01,San Francisco,Fashion,2,133.17,5
TXN-52474,2026-07-01,San Francisco,Home & Kitchen,4,355.01,4
TXN-52475,2026-07-01,Berlin,Electronics,4,1010.2,4
TXN-52476,2026-07-01,Tokyo,Books,1,20.78,4
TXN-52477,2026-07-01,New York,Fashion,3,217.8,5
TXN-52478,2026-07-01,New York,Books,5,99.08,5
TXN-52479,2026-07-01,Tokyo,Home & Kitchen,1,99.66,4
TXN-52480,2026-07-01,Tokyo,Fashion,4,275.26,3
TXN-52481,2026-07-01,Berlin,Groceries,5,168.57,5
TXN-52482,2026-07-02,Berlin,Books,1,19.05,3
TXN-52483,2026-07-02,Singapore,Groceries,5,175.31,5
TXN-52484,2026-07-02,London,Fashion,3,247.18,3
TXN-52485,2026-07-02,Tokyo,Books,4,86.54,3
TXN-52486,2026-07-02,Singapore,Home & Kitchen,5,481.36,5
TXN-52487,2026-07-02,San Francisco,Groceries,3,113.05,5
TXN-52488,2026-07-02,Berlin,Groceries,5,201.07,3
TXN-52489,2026-07-02,New York,Electronics,2,484.76,5
TXN-52490,2026-07-02,Tokyo,Electronics,4,997.1,3
TXN-52491,2026-07-02,New York,Fashion,2,156.58,4
TXN-52492,2026-07-02,New York,Books,1,21.67,3
TXN-52493,2026-07-02,Singapore,Electronics,1,258.11,4
TXN-52494,2026-07-02,Singapore,Home & Kitchen,1,100.05,4
TXN-52495,2026-07-02,Singapore,Electronics,4,1013.29,5
TXN-52496,2026-07-02,Berlin,Home & Kitchen,2,162.98,4
TXN-52497,2026-07-02,Singapore,Books,3,58.06,5
TXN-52498,2026-07-03,Berlin,Books,2,37.03,3
TXN-52499,2026-07-03,San Francisco,Electronics,1,285.75,3
TXN-52500,2026-07-03,Tokyo,Groceries,5,186.2,3
TXN-52501,2026-07-03,San Francisco,Groceries,5,183.55,3
TXN-52502,2026-07-03,Tokyo,Home & Kitchen,5,427.39,5
TXN-52503,2026-07-03,San Francisco,Home & Kitchen,1,87.69,5
TXN-52504,2026-07-03,New York,Books,5,92.34,5
TXN-52505,2026-07-03,New York,Groceries,1,36.74,3
TXN-52506,2026-07-03,Berlin,Home & Kitchen,3,231.22,4
TXN-52507,2026-07-03,Tokyo,Groceries,3,96.64,3
TXN-52508,2026-07-04,Berlin,Electronics,5,1215.52,5
TXN-52509,2026-07-04,Berlin,Home & Kitchen,3,260.04,3
TXN-52510,2026-07-04,Singapore,Home & Kitchen,1,91.36,4
TXN-52511,2026-07-04,New York,Electronics,3,769.82,3
TXN-52512,2026-07-04,New York,Groceries,2,67.29,5
TXN-52513,2026-07-04,Singapore,Groceries,1,33.97,3
TXN-52514,2026-07-04,Berlin,Home & Kitchen,1,85.32,3
TXN-52515,2026-07-04,Berlin,Books,5,117.88,5
TXN-52516,2026-07-04,San Francisco,Books,3,67.02,3
TXN-52517,2026-07-04,Tokyo,Electronics,5,1209.47,4
TXN-52518,2026-07-04,Tokyo,Books,3,68.07,3
TXN-52519,2026-07-04,New York,Electronics,1,283.02,3
TXN-52520,2026-07-05,Tokyo,Home & Kitchen,1,90.59,3
TXN-52521,2026-07-05,Tokyo,Books,2,41.16,4
TXN-52522,2026-07-05,San Francisco,Home & Kitchen,1,87.67,5
TXN-52523,2026-07-05,London,Groceries,2,70.21,3
TXN-52524,2026-07-05,San Francisco,Fashion,1,75.36,3
TXN-52525,2026-07-05,Singapore,Books,5,107.04,3
TXN-52526,2026-07-05,New York,Fashion,1,64.19,4
TXN-52527,2026-07-05,London,Fashion,1,69.6,5
TXN-52528,2026-07-05,London,Fashion,2,151.46,4
TXN-52529,2026-07-05,Singapore,Electronics,1,230.73,5
TXN-52530,2026-07-05,Tokyo,Fashion,3,245.55,3
TXN-52531,2026-07-05,Singapore,Books,3,70.95,5
TXN-52532,2026-07-05,Singapore,Groceries,2,74.06,4
TXN-52533,2026-07-05,Singapore,Groceries,5,183.93,3
TXN-52534,2026-07-05,Tokyo,Groceries,5,183.03,3
TXN-52535,2026-07-05,San Francisco,Fashion,5,339.21,5
TXN-52536,2026-07-06,New York,Fashion,3,234.67,3
TXN-52537,2026-07-06,San Francisco,Electronics,4,1094.97,4
TXN-52538,2026-07-06,New York,Electronics,4,1150.9,4
TXN-52539,2026-07-06,Berlin,Groceries,4,138.62,3
TXN-52540,2026-07-06,London,Electronics,5,1268.98,3
TXN-52541,2026-07-06,Tokyo,Books,4,73.07,3
TXN-52542,2026-07-06,San Francisco,Books,4,84.78,5
TXN-52543,2026-07-06,New York,Groceries,5,197.56,3
TXN-52544,2026-07-06,London,Home & Kitchen,3,291.48,5
TXN-52545,2026-07-06,New York,Fashion,3,234.72,5
TXN-52546,2026-07-06,Tokyo,Books,1,22.84,5
TXN-52547,2026-07-06,Singapore,Books,3,69.45,5
TXN-52548,2026-07-06,Tokyo,Books,5,111.58,5
TXN-52549,2026-07-06,San Francisco,Groceries,4,145.63,3
TXN-52550,2026-07-06,New York,Fashion,3,239.37,4
TXN-52551,2026-07-06,San Francisco,Electronics,5,1235.93,5
TXN-52552,2026-07-07,Berlin,Electronics,3,756.38,5
TXN-52553,2026-07-07,Singapore,Groceries,5,158.15,4
TXN-52554,2026-07-07,Singapore,Home & Kitchen,3,293.45,3
TXN-52555,2026-07-07,Tokyo,Books,1,20.64,4
TXN-52556,2026-07-07,London,Electronics,4,1091.32,5
TXN-52557,2026-07-07,Tokyo,Fashion,1,75.17,3
TXN-52558,2026-07-07,Berlin,Groceries,5,173.99,3
TXN-52559,2026-07-07,San Francisco,Books,3,67.79,4
TXN-52560,2026-07-07,Tokyo,Groceries,2,67.78,3
TXN-52561,2026-07-07,Berlin,Fashion,1,67.89,5
TXN-52562,2026-07-07,San Francisco,Electronics,5,1447.71,5
TXN-52563,2026-07-07,New York,Groceries,5,195.16,3
TXN-52564,2026-07-07,London,Groceries,1,38.62,4
TXN-52565,2026-07-07,Singapore,Home & Kitchen,1,91.81,4
TXN-52566,2026-07-08,Berlin,Electronics,4,933.95,3
TXN-52567,2026-07-08,San Francisco,Fashion,3,224.93,5
TXN-52568,2026-07-08,New York,Books,4,93.02,3
TXN-52569,2026-07-08,London,Electronics,5,1420.56,4
TXN-52570,2026-07-08,Singapore,Books,3,62.47,4
TXN-52571,2026-07-08,New York,Home & Kitchen,2,171.78,4
TXN-52572,2026-07-08,Berlin,Fashion,1,65.23,3
TXN-52573,2026-07-08,Berlin,Groceries,5,198.63,5
TXN-52574,2026-07-08,San Francisco,Groceries,4,160.89,3
TXN-52575,2026-07-09,Tokyo,Fashion,1,83.06,3
TXN-52576,2026-07-09,Berlin,Home & Kitchen,5,462.87,5
TXN-52577,2026-07-09,Berlin,Books,1,23.09,5
TXN-52578,2026-07-09,Berlin,Electronics,4,1097.76,5
TXN-52579,2026-07-09,London,Books,3,57.51,5
TXN-52580,2026-07-09,San Francisco,Groceries,3,102.16,4
TXN-52581,2026-07-09,Tokyo,Fashion,3,236.14,3
TXN-52582,2026-07-09,Tokyo,Fashion,4,282.4,4
TXN-52583,2026-07-09,Berlin,Home & Kitchen,1,99.82,5
TXN-52584,2026-07-09,Berlin,Books,2,41.39,4
TXN-52585,2026-07-09,Berlin,Fashion,2,164.88,3
TXN-52586,2026-07-09,Singapore,Books,5,109.98,5
TXN-52587,2026-07-09,London,Groceries,3,104.39,3
TXN-52588,2026-07-09,Tokyo,Books,5,119.5,5
TXN-52589,2026-07-09,Singapore,Books,2,46.8,4
TXN-52590,2026-07-09,San Francisco,Electronics,1,256.4,5
TXN-52591,2026-07-09,Singapore,Books,1,18.76,3
TXN-52592,2026-07-09,New York,Books,2,47.88,3
TXN-52593,2026-07-10,Tokyo,Home & Kitchen,4,342.15,4
TXN-52594,2026-07-10,San Francisco,Home & Kitchen,3,238.61,4
TXN-52595,2026-07-10,Berlin,Home & Kitchen,5,396.24,5
TXN-52596,2026-07-10,New York,Electronics,3,888.73,4
TXN-52597,2026-07-10,Singapore,Books,4,78.94,4
TXN-52598,2026-07-10,Singapore,Fashion,2,156.4,5
TXN-52599,2026-07-10,New York,Home & Kitchen,2,198.68,5
TXN-52600,2026-07-10,London,Home & Kitchen,4,344.7,4
TXN-52601,2026-07-10,Berlin,Fashion,5,344.33,3
TXN-52602,2026-07-10,London,Fashion,4,280.65,5
TXN-52603,2026-07-10,Berlin,Home & Kitchen,5,447.3,4
TXN-52604,2026-07-10,London,Groceries,4,139.38,3
TXN-52605,2026-07-10,New York,Fashion,2,144.08,4
TXN-52606,2026-07-10,Berlin,Home & Kitchen,3,237.11,4
TXN-52607,2026-07-10,New York,Fashion,3,206.25,4
TXN-52608,2026-07-10,San Francisco,Fashion,3,248.17,4
TXN-52609,2026-07-11,San Francisco,Electronics,3,706.73,3
TXN-52610,2026-07-11,Berlin,Home & Kitchen,2,154.39,3
TXN-52611,2026-07-11,Berlin,Home & Kitchen,2,153.34,3
TXN-52612,2026-07-11,San Francisco,Groceries,3,124.17,5
TXN-52613,2026-07-11,Singapore,Books,4,84.5,4
TXN-52614,2026-07-11,New York,Groceries,1,36.17,4
TXN-52615,2026-07-11,London,Books,1,23.19,4
